HC,5391,UTI ADULTO,24.127,MC,2024-07-09 15:01:02.421000,RESMEDICAL EQUIPAMENTOS HOSPITALARES LTDA,3519.58,VENTILADOR UTI,MAQUET,SERVO AIR,"HCPE-1759,759.981",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,Unnamed: 14,2024-04-03 12:01:04.906000,2024-07-09 15:00:33.378000,97,Concluído,O.S,Tipo,Modelo,Marca,Data Início SE,Data Conclusão SE,Custo,"Identificador (Patrimônio, ID, TAG)"
HC,5382,UASM,24.955,MC,2024-10-31 15:01:58.291000,MEDSERV EQUIPAMENTOS DESAUDE LTDA,1800.0,CENTRIFUGA MICRO-AMOSTRA,EVLAB,EV-024,"HCPE-2083,758.213",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-10-31 14:55:46.042000,2024-10-31 15:01:31.828000,0.0,Concluído,,,,,,,,
HC,5386,UCM,24.321,MC,2024-11-19 11:00:05.281000,DCA CONSULTORIA EM VENDAS DE EQUIPAMENTOS MÉDICO HOSPITALARES LTDA,22631.4,ULTRASSOM,SIEMENS,ACUSON S-2000,"HCPE-1554,208.332",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-09-02 08:29:56.235000,2024-11-19 10:58:53.878000,78.0,Concluído,,,,,,,,
HC,5392,UR,24.1138,MP,2024-11-19 14:11:53.454000,SOUND MED LAB EQUIPAMENTOS MÉDICOS LTDA,450.0,CABINE AUDIOMETRIA,REDUSOM,RC-100,"HCPE-1739,406.276",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-19 14:00:42.432000,2024-11-19 14:11:20.278000,0.0,Concluído,,,,,,,,
HC,5380,UCP,24.113,MP,2024-11-19 14:33:01.934000,SOUND MED LAB EQUIPAMENTOS MÉDICOS LTDA,450.0,AUDIOMETRO,INTERACOUSTICS,AC-40,"HCPE-1738,406.268",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-18 16:40:40.821000,2024-11-19 14:20:01.433000,0.0,Concluído,,,,,,,,
HC,5380,UCP,24.1132,MP,2024-11-19 14:37:49.487000,SOUND MED LAB EQUIPAMENTOS MÉDICOS LTDA,450.0,IMPEDANCIOMETRO TIMPANOMETRICO,INTERACOUSTICS,AT-235,"HCPE-2890,772.955",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-19 13:06:10.926000,2024-11-19 14:19:50.027000,0.0,Concluído,,,,,,,,
HC,5392,UR,24.1133,MP,2024-11-19 14:38:07.947000,SOUND MED LAB EQUIPAMENTOS MÉDICOS LTDA,450.0,IMPEDANCIOMETRO TIMPANOMETRICO,INTERACOUSTICS,TITAN,"HCPE-3324,769.383",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-19 13:05:10.772000,2024-11-19 14:17:22.879000,0.0,Concluído,,,,,,,,
HC,5380,UCP,24.1131,MP,2024-11-19 14:38:31.658000,SOUND MED LAB EQUIPAMENTOS MÉDICOS LTDA,450.0,SIS TRIAGEM AUDITIVA RN,INTERACOUSTICS,OTOREAD,"HCPE-2889,772.954",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-19 11:49:28.429000,2024-11-19 14:16:17.488000,0.0,Concluído,,,,,,,,
HC,5392,UR,24.1139,MP,2024-11-19 14:39:02.705000,SOUND MED LAB EQUIPAMENTOS MÉDICOS LTDA,450.0,CABINE AUDIOMETRIA,REDUSOM,RC-100,"HCPE-1963,406.702",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-19 14:01:07.163000,2024-11-19 14:15:10.907000,0.0,Concluído,,,,,,,,
HC,5392,UR,24.114,MP,2024-11-19 14:39:23.405000,SOUND MED LAB EQUIPAMENTOS MÉDICOS LTDA,450.0,AUDIOMETRO,OTOMETRICS,MADSEN ITERA II,"HCPE-1912,408.239",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-19 14:00:55.599000,2024-11-19 14:13:20.754000,0.0,Concluído,,,,,,,,
HC,5393,UPME,24.1148,MC,2024-11-21 08:03:03.303000,TECH RENT LTDA,4351.0,OPTICA RIGIDA,DOCTUS,J-O230-E,,SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-21 07:57:56.773000,2024-11-21 08:02:33.728000,0.0,Concluído,,,,,,,,
HC,5386,UCM,24.1151,MC,2024-11-21 08:34:37.791000,ASSISTEC INSTRUMENTAÇÃO CIENTÍFICA,24365.6,VIDEO BRONCOSCOPIO,OLYMPUS,BF P-180,"HCPE-2986,770.003",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-21 08:24:58.633000,2024-11-21 08:33:48.657000,0.0,Concluído,,,,,,,,
HC,5391,UTI ADULTO,24.643,MC,2024-11-21 09:12:16.112000,DCA CONSULTORIA EM VENDAS DE EQUIPAMENTOS MÉDICO HOSPITALARES LTDA,2600.0,ULTRASSOM PORTATIL,GE HEALTHCARE,LOGIQ E,"HCPE-1733,758.871",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-09-11 13:58:26.049000,2024-11-21 09:11:44.807000,70.0,Concluído,,,,,,,,
HC,5369,UNIDI,24.1154,MP,2024-11-21 10:15:35.886000,SUPPORTCARE TECNOLOGIA HOSPITALAR,1552.4,RAIO-X MOVEL,PHILIPS,TITANIUM-300,"HCPE-0584,756.126",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-21 09:46:44.635000,2024-11-21 10:12:47.365000,0.0,Concluído,,,,,,,,
HC,5386,UCM,24.1158,MP,2024-11-21 10:17:03.134000,SUPPORTCARE TECNOLOGIA HOSPITALAR,1552.4,RAIO-X MOVEL,PHILIPS,TITANIUM-300,"HCPE-1729,759.933",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-21 09:45:58.276000,2024-11-21 10:14:57.011000,0.0,Concluído,,,,,,,,
HC,5369,UNIDI,24.1157,MP,2024-11-21 10:18:16.218000,SUPPORTCARE TECNOLOGIA HOSPITALAR,1552.4,SIS RADIOGRAFICO FILME,PHILIPS,COMPACTO PLUS,"HCPE-1506,760.706,6021/2012",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-21 09:46:07.708000,2024-11-21 10:14:47.814000,0.0,Concluído,,,,,,,,
HC,5369,UNIDI,24.1155,MP,2024-11-21 10:18:59.121000,SUPPORTCARE TECNOLOGIA HOSPITALAR,1552.4,RAIO-X MOVEL,PHILIPS,TITANIUM-300,"HCPE-0463,410.851",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-21 09:46:32.747000,2024-11-21 10:12:36.058000,0.0,Concluído,,,,,,,,
HC,5369,UNIDI,24.1156,MP,2024-11-21 10:19:37.355000,SUPPORTCARE TECNOLOGIA HOSPITALAR,1552.4,RAIO-X,PHILIPS,COMPACTO PLUS-500,"HCPE-1505,1576/2011",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-11-21 09:46:20.833000,2024-11-21 10:13:14.743000,0.0,Concluído,,,,,,,,
HC,5395,UTIPN,24.248,MC,2024-12-13 11:33:51.048000,MEDICAL COMERCIO EQUIPAMENTO MEDICOS LTDA,8351.2,INCUBADORA RN MOVEL,FANEM,DUETTO-2386,"HCPE-2277,761.254",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-12-13 11:25:51.597000,2024-12-13 11:33:21.248000,0.0,Concluído,,,,,,,,
HC,5369,UNIDI,24.124,MC,2024-12-13 14:11:43.804000,ASSISTEC INSTRUMENTAÇÃO CIENTÍFICA,7476.07,VIDEO GASTROSCOPIO,OLYMPUS,GIF Q-150,HCPE-1684,SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-12-10 11:32:13.128000,2024-12-13 14:11:03.478000,3.0,Concluído,,,,,,,,
HC,5369,UNIDI,24.1253,MC,2024-12-13 14:43:09.881000,CRM MEDICAL,7950.0,VIDEO GASTROSCOPIO,FUJINON,EG-530-WR,"HCPE-2284,",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-12-13 14:34:23.297000,2024-12-13 14:42:07.498000,0.0,Concluído,,,,,,,,
HC,5394,UNIBC,24.1255,MC,2024-12-13 16:05:42.507000,ASTATO ASSISTENCIA TÉCNICA LTDA,5060.0,OPTICA RIGIDA,KARL STORZ,27301-BA,,SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-12-13 15:58:46.438000,2024-12-13 16:05:14.908000,0.0,Concluído,,,,,,,,
HC,5369,UNIDI,24.31,MC,2025-01-15 13:49:31.076000,CRM MEDICAL,6156.0,VIDEO GASTROSCOPIO,FUJINON,EG-530-UR-2,"HCPE-3400,",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-06-26 08:52:02.263000,2025-01-15 13:48:56.147000,203.0,Concluído,,,,,,,,
HC,5391,UTI ADULTO,24.106,MC,2025-01-15 14:34:24.834000,DRAGER INDUSTRIA E COMERCIO LTDA.,1190.0,VENTILADOR TRANSPORTE,DRAGER,OXYLOG-3000,"HCPE-0490,757.896",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-03-27 11:32:01.231000,2025-01-15 14:33:44.459000,294.0,Concluído,,,,,,,,
HC,5394,UNIBC,25.9,MC,2025-01-15 15:11:14.118000,DRAGER INDUSTRIA E COMERCIO LTDA.,1261.0,UNI ANESTESIA,DRAGER,ATLAN A-300,"HCPE-3105,775.958",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-01-15 15:05:19.975000,2025-01-15 15:07:42.904000,0.0,Concluído,,,,,,,,
HC,5370,UACAP,25.91,MC,2025-01-15 15:53:48.001000,LAB SERVIÇOS LTDA,18840.0,MICROSCOPIO LAB,,,,SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-01-15 15:33:40.794000,2025-01-15 15:53:01.984000,0.0,Concluído,,,,,,,,
HC,5393,UPME,25.95,MC,2025-01-16 10:51:37.817000,BM COMÉRCIO E SERVIÇOS DE EQUIPAMENTOS MEDICOS HOSPITALARES LTDA ME,1310.0,AUTOCLAVE GRANDE PORTE,BAUMER,HI VAC-2,"HCPE-0904,759.959",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-01-16 10:39:20.654000,2025-01-16 10:50:51.545000,0.0,Concluído,,,,,,,,
HC,5393,UPME,25.96,MC,2025-01-16 11:03:15.906000,BM COMÉRCIO E SERVIÇOS DE EQUIPAMENTOS MEDICOS HOSPITALARES LTDA ME,700.0,AUTOCLAVE GRANDE PORTE,BAUMER,HI VAC-2,"HCPE-0904,759.959",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-01-16 10:54:43.228000,2025-01-16 11:02:30.389000,0.0,Concluído,,,,,,,,
HC,5393,UPME,25.45,MC,2025-01-24 07:46:39.909000,CISABRASILE LTDA,16670.0,AUTOCLAVE GRANDE PORTE,CISA BRASILE,6410,"HCPE-0905,409.647",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-01-07 14:18:41.616000,2025-01-24 07:43:51.891000,16.0,Concluído,,,,,,,,
HC,5395,UTIPN,24.793,MC,2025-02-17 13:37:59.702000,KESA COMÉRCIO E SERVIÇOS TÉCNICOS LTDA,9146.79,VENTILADOR UTI,INTERMED,IX-5,"HCPE-2256,761.389",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-10-17 12:54:10.894000,2025-02-17 13:37:32.885000,123.0,Concluído,,,,,,,,
HC,5370,UACAP,24.1245,MC,2025-02-18 15:17:13.133000,"VALIDASERV SOLUCOES EM VALIDACAO, COMERCIO DE MÁQUINAS E EQUIPAMENTOS LTDA",1750.0,AUTOCLAVE,PHOENIX LUFERCO,AV-225,"HCPE-1275,416.028",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-02-17 15:22:48.564000,2025-02-18 15:16:29.382000,0.0,Concluído,,,,,,,,
HC,5369,UNIDI,25.169,MC,2025-03-11 16:13:43.412000,RESMEDICAL EQUIPAMENTOS HOSPITALARES LTDA,8025.79,UNI ANESTESIA,GE HEALTHCARE,9100-C NXT,"HCPE-2572,771.153",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-03-11 16:07:31.914000,2025-03-11 16:12:34.134000,0.0,Concluído,,,,,,,,
HC,5391,UTI ADULTO,24.106,MC,2025-03-21 08:30:12.755000,DRAGER INDUSTRIA E COMERCIO LTDA.,13286.67,VENTILADOR TRANSPORTE,DRAGER,OXYLOG-3000,"HCPE-0490,757.896",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-01-15 14:34:24.856000,2025-03-21 08:29:33.168000,64.0,Concluído,,,,,,,,
HC,5394,UNIBC,25.9,MC,2025-03-21 08:37:30.295000,DRAGER INDUSTRIA E COMERCIO LTDA.,9021.37,UNI ANESTESIA,DRAGER,ATLAN A-300,"HCPE-3105,775.958",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-01-15 15:11:14.138000,2025-03-21 08:36:48.676000,64.0,Concluído,,,,,,,,
HC,5395,UTIPN,24.57,MC,2025-03-21 09:20:11.182000,MEDICAL COMERCIO EQUIPAMENTO MEDICOS LTDA,7998.0,INCUBADORA RN MOVEL,FANEM,DUETTO-2386,"HCPE-2278,761.255",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-03-21 08:45:41.813000,2025-03-21 08:52:12.829000,0.0,Concluído,,,,,,,,
HC,5356,UP,24.782,MC,2025-04-22 16:18:42.072000,J & M BALANÇAS LTDA - ME,350.0,BALANCA PACIENTE PLATAFORMA ELETRONICA,LIDER,LD-1050,"HCPE-2043,760.602",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-10-03 12:00:54.911000,2025-04-22 16:18:08.084000,201.0,Concluído,,,,,,,,
HC,5406,UASCA,24.634,MC,2025-04-22 16:34:28.086000,J & M BALANÇAS LTDA - ME,180.0,BALANCA PACIENTE INFANTIL ELETRONICA,FILIZOLA,BP BABY,"HCPE-2177,406.529",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-04-14 11:53:55.303000,2025-04-22 16:25:38.808000,8.0,Concluído,,,,,,,,
HC,5387,UOH,25.907,MC,2025-04-25 10:13:05.252000,A P A BRANDÃO JUNIOR EIRELI,3990.0,REFRIGERADOR BANCO SANGUE,INDREL,BSG-05-EDGR,"HCPE-1024,413.053,02505-2006",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-04-24 16:39:23.045000,2025-04-25 10:11:56.576000,0.0,Concluído,,,,,,,,
HC,5369,UNIDI,25.1206,MC,2025-05-26 14:50:06.441000,ASSISTEC INSTRUMENTAÇÃO CIENTÍFICA,7810.0,VIDEO GASTROSCOPIO,OLYMPUS,GIF Q-150,HCPE-1608,SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-05-26 14:35:15.676000,2025-05-26 14:49:38.703000,0.0,Concluído,,,,,,,,
HC,5393,UPME,25.596,MC,2025-07-11 10:05:17.989000,BM COMÉRCIO E SERVIÇOS DE EQUIPAMENTOS MEDICOS HOSPITALARES LTDA ME,4950.0,AUTOCLAVE GRANDE PORTE,BAUMER,HI VAC-2,"HCPE-0904,759.959",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-03-24 16:37:14.748000,2025-06-09 10:53:18.402000,76.0,Concluído,,,,,,,,
HC,5391,UTI ADULTO,24.16,MC,2025-07-15 15:09:08.203000,AAMED COMÉRCIO DE EQUIPAMENTOS EIRELI,5750.0,VENTILOMETRO,NSPIRE,MK8,HCPE-2843,SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-04-22 09:11:17.576000,2025-07-15 15:07:59.792000,449.0,Concluído,,,,,,,,
HC,5369,UNIDI,25.86,MC,2025-07-25 15:34:31.598000,SHIMADZU DO BRASIL COMÉRCIO LTDA,15420.0,RAIO-X MOVEL,SHIMADZU,MOBILEART EVOLUTION,"HCPE-1901,760.292",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-01-15 13:23:57.432000,2025-07-25 15:31:21.241000,191.0,Concluído,,,,,,,,
HC,5395,UTIPN,24.79,MC,2025-07-31 11:10:46.205000,MEDICAL COMERCIO EQUIPAMENTO MEDICOS LTDA,6123.0,INCUBADORA RN MOVEL,FANEM,DUETTO-2386,"HCPE-2599,771.621",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-07-31 11:04:46.112000,2025-07-31 11:09:55.876000,0.0,Concluído,,,,,,,,
HC,5395,UTIPN,24.192,MC,2025-07-31 12:10:29.667000,"MEDICALMED REPRESENTACOES, IMPORTACAO E EXPORTACAO DE PRODUT",12563.2,INCUBADORA RN MOVEL,FANEM,DUETTO-2386,"HCPE-2276,761.256",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2024-05-07 12:22:38.556000,2025-07-31 12:10:01.591000,449.0,Concluído,,,,,,,,
HC,5395,UTIPN,24.101,MC,2025-07-31 14:08:44.627000,MEDICAL COMERCIO EQUIPAMENTO MEDICOS LTDA,7480.0,INCUBADORA RN MOVEL,FANEM,DUETTO-2386,"HCPE-2601,771.624",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-07-31 14:04:14.192000,2025-07-31 14:07:24.465000,0.0,Concluído,,,,,,,,
HC,5382,UASM,25.185,MC,2025-07-31 14:52:19.037000,MEDICAL COMERCIO EQUIPAMENTO MEDICOS LTDA,4456.0,INCUBADORA RN TRANSPORTE,FANEM,IT-158-TS,"HCPE-1311,407.202",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-07-31 14:34:56.664000,2025-07-31 14:51:52.137000,0.0,Concluído,,,,,,,,
HC,5394,UNIBC,25.1854,MC,2025-07-31 16:12:15.884000,GUEDES E MELO LTDA,18750.0,ASPIRADOR/IRRIGADOR LAPAROSCOPIA,KARL STORZ,HAMOU ENDOMAT-263310 20,"HCPE-1587,407.926",SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-07-31 16:01:28.611000,2025-07-31 16:08:30.391000,0.0,Concluído,,,,,,,,
HC,5387,UOH,25.36,MP,2025-10-02 15:40:43.981000,FRESENIUS MEDICAL CARE LTDA,792.0,REPROCESSADOR DIALISADOR,SAUBERN,QUALITY-1,HCPE-2074,SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-10-02 15:30:52.514000,2025-10-02 15:39:28.039000,0.0,Concluído,,,,,,,,
HC,5385,USU,25.361,MP,2025-10-02 15:48:10.288000,FRESENIUS MEDICAL CARE LTDA,792.0,REPROCESSADOR DIALISADOR,SAUBERN,QUALITY-1,HCPE-2073,SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-10-02 15:32:00.477000,2025-10-02 15:47:43.651000,0.0,Concluído,,,,,,,,
HC,5405,SENC,25.2653,MC,2025-10-02 16:22:07.702000,A P A BRANDÃO JUNIOR EIRELI,3990.0,REFRIGERADOR BANCO SANGUE,INDREL,RVV-440-D,769.898,SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-10-02 16:17:35.642000,2025-10-02 16:21:40.965000,0.0,Concluído,,,,,,,,
HC,5387,UOH,25.2656,MC,2025-10-02 16:38:51.396000,FRESENIUS MEDICAL CARE LTDA,528.0,REPROCESSADOR DIALISADOR,SAUBERN,QUALITY-1,HCPE-2074,SETOR DE ENGENHARIA CLÍNCA (CONTRATO),Orçamento,,2025-10-02 16:34:43.001000,2025-10-02 16:38:22.985000,0.0,Concluído,,,,,,,,
